bucket,run,intervention,prompt,prompt_i,response,transfer_entropy,cross_entropy_nll,nsm_coherence,verifier_similarity,betti0,betti1
factual,22,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,22,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,23,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,23,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,23,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,23,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,24,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,24,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,24,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,24,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,25,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,25,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,25,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,25,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,26,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,26,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,26,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,26,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,27,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,27,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,27,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,27,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,28,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,28,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,28,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,28,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,29,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,29,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,29,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,29,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,30,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,30,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,30,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,30,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,31,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,31,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,31,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,31,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,32,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,32,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
